,Tweet Id,Text,UTC,Created At,Favorites,Retweets,color,member
1527,1415234622657466371,"JO1 4TH SINGLE “STRANGER”
'REAL' Official Teaser 1
(https://t.co/qpqK1dlWIJ)

#JO1 #STRANGER #REAL",2021-07-14T09:00:02.000Z,Wed Jul 14 09:00:02 +0000 2021,27136,9295,orange,Group
1528,1415144016279007232,"JO1 FCコンテンツ
『JO1スタッフブログ』更新

JO1 x YSL BEAUTY FOR LIBRE

…続きは
JO1公式HP内 FCコンテンツ
『STAFF BLOG』よりチェックして下さい！
▶️https://t.co/3SLfb32mFY

#JO1 #STRANGER #JO1STAFFBLOG https://t.co/MM7l2kdyIz",2021-07-14T03:00:00.000Z,Wed Jul 14 03:00:00 +0000 2021,23590,5212,orange,Group
1529,1415128956152410114,"🙋🏻‍♂️ #JO1出演情報

ー本日7/14(水)ー

⏳18:30~
フジテレビ 2021 #FNS歌謡祭 夏

郷ひろみさんとコラボレーションステージを
披露させていただきます！
#郷ひろみ_JO1 で応援してください🕺✨

#JO1 #STRANGER https://t.co/C3YoEtaKPz",2021-07-14T02:00:09.000Z,Wed Jul 14 02:00:09 +0000 2021,18440,4675,orange,Group
1530,1414946212848017419,"日本テレビ
踊る！#さんま御殿
金城碧海が出演させていただきました！

ありがとうございました！

#JO1 #金城碧海 https://t.co/8y6p1nbL8T",2021-07-13T13:54:00.000Z,Tue Jul 13 13:54:00 +0000 2021,26303,5231,black,Kinjo Sukai
1531,1414781632184307717,"JO1 FC会員限定WEBラジオ
『Jamming with JO1』更新！

今回のメンバーは…

Jamming with JO1は
JO1公式HP内 FCコンテンツ
『WEB RADIO』よりチェックして下さい！

▶️https://t.co/3SLfb2KLOq

#JO1 #STRANGER
#Jamming_with_JO1 https://t.co/K5tUlmi44z",2021-07-13T03:00:01.000Z,Tue Jul 13 03:00:01 +0000 2021,12652,2977,orange,Group
1532,1414769253870313481,"🙋🏻‍♂️ #JO1出演情報

ー本日7/13(火)ー

⏳19:56~
日本テレビ 踊る！#さんま御殿 
出演:金城碧海

#JO1 #STRANGER https://t.co/i8JgQxWzF4",2021-07-13T02:10:49.000Z,Tue Jul 13 02:10:49 +0000 2021,13784,3047,black,Kinjo Sukai
1533,1414622832059949071,"日本テレビ スポーツ漫画みてぇな話
豆原一成が出演させていただきました！

ありがとうございました！

#JO1 #豆原一成 https://t.co/BvD5iT5jXe",2021-07-12T16:29:00.000Z,Mon Jul 12 16:29:00 +0000 2021,24102,4434,red,Mamehara Issei
1534,1414581560158822404,"NHK 逆転人生
河野純喜が出演させていただきました！

ありがとうございました！

#JO1 #河野純喜 https://t.co/kE2e0AM02z",2021-07-12T13:45:00.000Z,Mon Jul 12 13:45:00 +0000 2021,27841,5328,deepskyblue,Kono Junki
1535,1414545256268189697,"[#豆原一成]
沼ハマ見てくださってありがとうございました。
僕とスカイ君の応援団長どうでしたか？
みんなも縄跳びとけん玉やってみてねー‼️

#JO1 #MAMEHARAISSEI https://t.co/EHnmacXbEn",2021-07-12T11:20:44.000Z,Mon Jul 12 11:20:44 +0000 2021,27919,5896,red,Mamehara Issei
1536,1414531228473217028,"NHK 沼にハマってきいてみた
金城碧海 豆原一成が
出演させていただきました！

ありがとうございました！

#JO1 #金城碧海 #豆原一成 https://t.co/tUUy7SUNZl",2021-07-12T10:25:00.000Z,Mon Jul 12 10:25:00 +0000 2021,27210,5870,red,Mamehara Issei
1537,1414103044023672832,"[#金城碧海]
さぁ練習頑張るゾォ！！！！！！！！！

なぁ！！みんな！？

#豆ちゃん #蓮くん #與那城さん
#純喜 #宇宙人 #木全 #大平
#るるたん #拓実くん #K5 
#寂しい 

#JO1 #KINJOSUKAI https://t.co/uIXArffa2L",2021-07-11T06:03:33.000Z,Sun Jul 11 06:03:33 +0000 2021,31626,6750,black,Kinjo Sukai
1538,1414071954168967171,"🙋🏻‍♂️ #JO1出演情報

ー明日7/12(月)ー

⏳18:55~
NHK 沼にハマってきいてみた
出演:金城碧海 豆原一成

⏳22:00~
NHK 逆転人生
出演:河野純喜

⏳24:59~
日本テレビ スポーツ漫画みてぇな話
出演:豆原一成

#JO1 #STRANGER",2021-07-11T04:00:00.000Z,Sun Jul 11 04:00:00 +0000 2021,17112,3421,red,Mamehara Issei
1539,1413696725089341440,"カンテレ・フジテレビ系
#土曜はナニする！？ 
川尻蓮、河野純喜が出演させていただきました！

ありがとうございました！

#JO1 #川尻蓮 #河野純喜 https://t.co/3v5AaXluZR",2021-07-10T03:08:59.000Z,Sat Jul 10 03:08:59 +0000 2021,30398,5878,darkblue,Kawashiri Ren
1540,1413694473452806144,"JO1 FCコンテンツ
『JO1交換日記』更新

最近雨の日が続いてるなぁ、、

あっどうも金城です。

…続きは
JO1公式HP FCコンテンツ
『RELAY BLOG』よりチェックして下さい
▶️https://t.co/3SLfb2KLOq

#JO1 #STRANGER #JO1交換日記 
#金城碧海 #KINJOSUKAI https://t.co/26l7xfd9k0",2021-07-10T03:00:02.000Z,Sat Jul 10 03:00:02 +0000 2021,18262,3710,black,Kinjo Sukai
1541,1413461082732040195,"[#佐藤景瑚]
ふと思った、学生に戻りたいと…
学生の時の一番の思い出教えて！
#k5life #JO1 #SATOKEIGO https://t.co/PT7AyE473G",2021-07-09T11:32:37.000Z,Fri Jul 09 11:32:37 +0000 2021,34199,6674,brown,Sato Keigo
1542,1413453259625275396,"🙋🏻‍♂️ #JO1出演情報

ー明日7/10(土)ー

⏳08:30〜
カンテレ・フジテレビ系
#土曜はナニする！？ 
川尻蓮、河野純喜が出演します！

#JO1 #STRANGER https://t.co/jO2qGXF2yH",2021-07-09T11:01:32.000Z,Fri Jul 09 11:01:32 +0000 2021,12932,3077,darkblue,Kawashiri Ren
1543,1413437781540491264,"JO1｜'Freedom' - 210707 
JO1 x YSL BEAUTY FOR LIBRE
(https://t.co/T3bCwcUQPP)

#JO1 #STRANGER #Freedom",2021-07-09T10:00:02.000Z,Fri Jul 09 10:00:02 +0000 2021,19139,5557,orange,Group
1544,1413422679185661959,"JO1 4TH SINGLE “STRANGER""
特典内容を追加公開いたしました！

詳細は特設ページよりご確認ください
🔗https://t.co/CrMPooIj8v

#JO1 #STRANGER #REAL",2021-07-09T09:00:01.000Z,Fri Jul 09 09:00:01 +0000 2021,12203,2853,orange,Group
1545,1413347548341825540,"お待たせしました🙇🏻‍♂️

[#PROCESSJO1]
EP.02 JO1が大ヒットしますように(前編)
(https://t.co/HYWs6xEXLa)

#JO1 #STRANGER",2021-07-09T04:01:28.000Z,Fri Jul 09 04:01:28 +0000 2021,20947,5706,orange,Group
1546,1413338022553161731,"本日12:00公開予定の
PROCESS JO1 EP.02は現在
YouTube内での処理作業中のため
今しばらくお待ちください

公開されましたら改めて
ご案内させていただきます🙇🏻‍♂",2021-07-09T03:23:37.000Z,Fri Jul 09 03:23:37 +0000 2021,15313,2378,orange,Group
1547,1413316981521010690,"🙋🏻‍♂️間もなく締切！

JO1 4TH SINGLE “STRANGER""
リリース記念オンラインイベント

応募締切は本日7/9(金)23:59まで！
※ショーケースイベントのタワーレコード
店頭受付は本日7/9(金)各店閉店時までとなります

詳細はこちら
https://t.co/B2UYbL5sDE

#JO1 #STRANGER",2021-07-09T02:00:01.000Z,Fri Jul 09 02:00:01 +0000 2021,11116,2555,orange,Group
1548,1413113534943170562,"[#鶴房汐恩]
突破ファイルありがとうね！
ダブルワンちゃんの出演でした。
鶴ちゃんより。

#JO1 #TSURUBOSHION https://t.co/xnrZeGDsyH",2021-07-08T12:31:35.000Z,Thu Jul 08 12:31:35 +0000 2021,41473,8045,gray,Tsurubo Shion
1549,1413100270238593024,"[#川尻蓮]
ジュースを撮るじゅんきをジュースと撮るれん

#JO1 #KAWASHIRIREN https://t.co/0zEDPoU5FQ",2021-07-08T11:38:53.000Z,Thu Jul 08 11:38:53 +0000 2021,33736,6489,darkblue,Kawashiri Ren
1550,1413096186710421507,"[#河野純喜]
昨日はホンマにありがとう🌱
thank you 🎶

#JO1 #KONOJUNKI https://t.co/MaKURAyv97",2021-07-08T11:22:39.000Z,Thu Jul 08 11:22:39 +0000 2021,32560,6325,deepskyblue,Kono Junki
1551,1413089478470733824,"日本テレビ THE突破ファイル
鶴房汐恩が出演させていただきました！

ありがとうございました！

#JO1 #鶴房汐恩 https://t.co/gatXxQ6AgL",2021-07-08T10:56:00.000Z,Thu Jul 08 10:56:00 +0000 2021,40716,7964,gray,Tsurubo Shion
1552,1413043949430734849,"[#白岩瑠姫]
YSL BEAUTY ""LIBRE"" × JO1 ""FREEDOM"" LIVE STREAMING Thank you very much‼️🙏🏻✨

素敵な時間をありがとうございました😌🙌🏻
最高でした！！

#LIBRE #リブレ #Freedom #JO1 #SHIROIWARUKI https://t.co/LgwOId71nW",2021-07-08T07:55:05.000Z,Thu Jul 08 07:55:05 +0000 2021,32638,6940,silver,Shiroiwa Ruki
1553,1412992338469658625,"▶︎ Spotify🎧

JO1のオリジナルプレイリスト
『Let's listen to JO1 for the first time』が公開されました🎶

メンバーがそれぞれ""初めてJO1を聴く時に聴いて欲しい1曲""をセレクト！選曲の解説をボイスとしても収録💿
(https://t.co/NYUQSp7Scl)

@SpotifyJP
 #JO1 #STRANGER",2021-07-08T04:30:00.000Z,Thu Jul 08 04:30:00 +0000 2021,15718,4229,orange,Group
1554,1412983577260662788,"🙋🏻‍♂️ #JO1出演情報

ー本日7/8(木)ー

⏳19:00~
日本テレビ THE突破ファイル 
鶴房汐恩が出演します！

#JO1 #STRANGER",2021-07-08T03:55:11.000Z,Thu Jul 08 03:55:11 +0000 2021,17204,3338,gray,Tsurubo Shion
1555,1412728101025550343,"JO1 4TH SINGLE “STRANGER”
'Freedom' PERFORMANCE VIDEO公開
(https://t.co/oet2SJLgjc)

#JO1 #STRANGER #Freedom",2021-07-07T11:00:01.000Z,Wed Jul 07 11:00:01 +0000 2021,26172,8208,orange,Group
1556,1412712494494191620,"YSLフレグランス #リブレ の
世界観を表現した CMソング
#Freedom のライブパフォーマンスを初披露！
今すぐライブに参加してください。


#JO1 https://t.co/htuZGU8zKM",2021-07-07T09:58:00.000Z,Wed Jul 07 09:58:00 +0000 2021,17499,4404,orange,Group
1557,1412426113557610503,"JO1 4TH SINGLE “STRANGER”収録曲より
YSLBeauty「LIBRE」(リブレ)
CMテーマソング 'Freedom’
各サブスクリプションにて
先行配信スタート(https://t.co/jpa5bGqxmE)

#JO1 #STRANGER #Freedom",2021-07-06T15:00:01.000Z,Tue Jul 06 15:00:01 +0000 2021,25343,7516,orange,Group
1558,1412355529846845442,ジュンキの舞 https://t.co/HXn76AOAdu,2021-07-06T10:19:33.000Z,Tue Jul 06 10:19:33 +0000 2021,30344,6363,orange,Group
1559,1412354574933913604,"[#豆原一成]
練習なう👍연습중👍

#JO1 #MAMEHARAISSEI https://t.co/afeWeKwiBJ",2021-07-06T10:15:45.000Z,Tue Jul 06 10:15:45 +0000 2021,36741,7235,red,Mamehara Issei
1560,1412244914562232336,"JO1 FC会員限定WEBラジオ『Jamming with JO1』更新！

今回のメンバーは…

Jamming with JO1は
JO1公式HP内 FCコンテンツ『WEB RADIO』よりチェックして下さい！

▶️https://t.co/3SLfb32mFY

#JO1 #STRANGER
#Jamming_with_JO1 https://t.co/jh3GI1cbOd",2021-07-06T03:00:00.000Z,Tue Jul 06 03:00:00 +0000 2021,13879,3244,orange,Group
1561,1412009356070031363,"[#與那城奨]
4TH SINGLE “STRANGER”
楽しみに待っててね！！

#JO1 #YONASHIROSHO #STRANGER https://t.co/HvdohYExrp",2021-07-05T11:23:59.000Z,Mon Jul 05 11:23:59 +0000 2021,30333,6049,green,Yonashiro Sho
1562,1411988224872882184,"[J-LOG] JO1'S VLOG 豆原一成
｜岡山のおばあちゃん家｜広島の無人島
(https://t.co/3bjflQFHX3)

#JO1 #JLOG #豆原一成 #MAMEHARAISSEI",2021-07-05T10:00:00.000Z,Mon Jul 05 10:00:00 +0000 2021,27640,7604,red,Mamehara Issei
1563,1411514047694999553,"[#川尻蓮]
雨が続いて、土砂災害が起こっている地域のみなさん、心より無事を祈っています。

他の地域にお住まいの方も
足元に気をつけて
今日も一日がんばりましょう！

#JO1 #KAWASHIRIREN https://t.co/ufBR0CfEWz",2021-07-04T02:35:48.000Z,Sun Jul 04 02:35:48 +0000 2021,40521,8134,darkblue,Kawashiri Ren
1564,1410943083391295491,"[#與那城奨]
今日もお疲れ様😊
Dreaming Night是非踊ってみてね🥰

#JO1 #YONASHIROSHO https://t.co/cwaPN8Fv6o",2021-07-02T12:46:59.000Z,Fri Jul 02 12:46:59 +0000 2021,39750,7741,green,Yonashiro Sho
1565,1410795388332773379,"[#PROCESSJO1]
EP.01 日本一のパフォーマンスグループになる
(https://t.co/tu5FubWGS5)

#JO1 #STRANGER",2021-07-02T03:00:06.000Z,Fri Jul 02 03:00:06 +0000 2021,26456,7461,orange,Group
1566,1410787811964309504,"JO1 FCコンテンツ
『JO1スタッフブログ』更新

テレ東音楽祭2021

…続きは
JO1公式HP内 FCコンテンツ
『STAFF BLOG』よりチェックして下さい！
▶️https://t.co/3SLfb32mFY

#JO1 #STRANGER #JO1STAFFBLOG https://t.co/DknN9a1mbB",2021-07-02T02:30:00.000Z,Fri Jul 02 02:30:00 +0000 2021,22086,4624,orange,Group
1567,1410523575300284418,"JO1 FCコンテンツ
『JO1交換日記』更新

Happy Summer🏝👒🍹

大変長らくお待たせ致しました！！白岩瑠姫です👑

…続きは
JO1公式HP FCコンテンツ
『RELAY BLOG』よりチェックして下さい
▶️https://t.co/3SLfb2KLOq

#JO1 #STRANGER #JO1交換日記 #白岩瑠姫 #SHIROIWARUKI https://t.co/xn2zhGn5o9",2021-07-01T09:00:01.000Z,Thu Jul 01 09:00:01 +0000 2021,25826,5099,silver,Shiroiwa Ruki
1568,1410442812265353220,"[#川西拓実]
昨日のテレ東音楽祭
ありがとうございました！
久しぶりの無限大はどうでしたか？

そしてShine A Light
1000万回再生ありがとう✨
いつもJAMは僕たちを照らしてくれています！
僕たちもJAMを照らすSTARでいられるように頑張ります！
本当にありがとう💫

#JO1 #KAWANISHITAKUMI https://t.co/nV58oSP0rX",2021-07-01T03:39:05.000Z,Thu Jul 01 03:39:05 +0000 2021,43499,9376,hotpink,Kawanishi Takumi
1569,1410407442161102848,"[#木全翔也]
オハヨウ！！

#らぽねえんたーていんめんとぅ
#JO1 #KIMATASYOYA https://t.co/UHrRuplnzA",2021-07-01T01:18:32.000Z,Thu Jul 01 01:18:32 +0000 2021,38466,8051,purple,Kimata Syoya
1570,1410372581560139779,"💫 ————————
    'Shine A Light'
  1000万VIEWS達成
  ————————💫

ありがとうございました🙇‍♂️
J-LOGは近日スタート！
お楽しみに🐶

 #JO1_ShineALight1000万回達成 #JAMありがとう #JO1 #TheSTAR https://t.co/WL8NztF1wS",2021-06-30T23:00:01.000Z,Wed Jun 30 23:00:01 +0000 2021,38558,9807,orange,Group
1571,1410251793251012608,"JO1 4TH SINGLE “STRANGER""
コンテンツカレンダー公開

#JO1 #STRANGER #REAL https://t.co/v7bhRrcbeZ",2021-06-30T15:00:03.000Z,Wed Jun 30 15:00:03 +0000 2021,31177,9483,orange,Group
1572,1410241035809165314,"[#白岩瑠姫]
テレ東音楽祭2021ありがとうございました‼️🙏🏻✨

誰の為に下ろしたか分かってんの⁉️⁉️

for JAM🍓👏🏻

#白馬ホワイト
#前髪
#JO1
#SHIROIWARUKI https://t.co/UpMwUbm7Xx",2021-06-30T14:17:18.000Z,Wed Jun 30 14:17:18 +0000 2021,49787,10761,silver,Shiroiwa Ruki
1573,1410231486771433475,"[#鶴房汐恩]
テレ東音楽祭
ありがとうございました(^^)
やっぱり、無限大はいいよね！
いつやってもたのしい。
またのーーーー

#JO1 #TSURUBOSHION https://t.co/fZDpdBof6w",2021-06-30T13:39:21.000Z,Wed Jun 30 13:39:21 +0000 2021,40439,8217,gray,Tsurubo Shion
1574,1410227620994822150,"テレビ東京 #テレ東音楽祭 2021
ありがとうございました！

本日披露させていただいた #JO1 のデビュー曲
#無限大 はこちらからチェックしてください🙋🏻‍♂️

✔️MUSIC VIDEO
https://t.co/bkxxMRhXqo

✔️SUBSCRIPTION
https://t.co/2VLcW1enRH

✔️THE FIRST TAKE 
https://t.co/0u20ANbDbH https://t.co/RrgWgMQuC5",2021-06-30T13:24:00.000Z,Wed Jun 30 13:24:00 +0000 2021,35473,8985,orange,Group
1575,1410078136629293056,"▶︎ Spotify🎧

JO1のオリジナルプレイリスト
『This Is JO1』が公開されました🎶

@SpotifyJP #JO1 #STRANGER",2021-06-30T03:30:00.000Z,Wed Jun 30 03:30:00 +0000 2021,21353,5159,orange,Group
1576,1410070591990759427,"JO1 FC不定期MOVIEコンテンツ
『1:1 Talk』更新！

今回の組み合わせは…

JO1の1:1Talkは
JO1公式サイトFCコンテンツ
『MOVIE』よりチェックして下さい！
▶️https://t.co/3SLfb32mFY

#JO1 #STRANGER 
#JO1_1on1_talk #募集中 https://t.co/GBS41R24zR",2021-06-30T03:00:01.000Z,Wed Jun 30 03:00:01 +0000 2021,15241,3770,orange,Group
1577,1410052817708994562,"🙋🏻‍♂️ #JO1出演情報

ー本日6/30(水)ー

⏳17:40~
テレビ東京 #テレ東音楽祭 2021
※JO1の出演は18時台を予定しております

#JO1 #STRANGER https://t.co/9CdYP4ur2D",2021-06-30T01:49:23.000Z,Wed Jun 30 01:49:23 +0000 2021,14863,3682,orange,Group
1578,1409867208969367553,"[#河野純喜]
おやすみ！
Good night!
잘자요!

#JO1 #KONOJUNKI https://t.co/WmjvTk09ux",2021-06-29T13:31:51.000Z,Tue Jun 29 13:31:51 +0000 2021,40022,7719,deepskyblue,Kono Junki
1579,1409844100128395264,"JO1 4TH SINGLE “STRANGER""
リリース記念オンラインイベント詳細が決定！
🔗https://t.co/5XrtGNGKyC

#JO1 #STRANGER",2021-06-29T12:00:01.000Z,Tue Jun 29 12:00:01 +0000 2021,16014,3934,orange,Group
1580,1409708204049670161,"JO1 FC会員限定WEBラジオ
『Jamming with JO1』更新！

今回のメンバーは…

Jamming with JO1は
JO1公式HP内 FCコンテンツ
『WEB RADIO』よりチェックして下さい！

▶️https://t.co/3SLfb32mFY

#JO1 #STRANGER
#Jamming_with_JO1 https://t.co/5uVti4GeY6",2021-06-29T03:00:01.000Z,Tue Jun 29 03:00:01 +0000 2021,13348,3049,orange,Group
1581,1409089121713283073,"[#PROCESSJO1]
#JO1 新プロジェクト始動！
(https://t.co/AAk3zitLII)",2021-06-27T10:00:00.000Z,Sun Jun 27 10:00:00 +0000 2021,29242,8373,orange,Group
1582,1408741831425265671,"昨日 KCON:TACT 4 Uにて初披露🌙✨
'Dreaming Night' PRACTICE VIDEO 公開

#DreamingNight を聴いて
素敵な週末をお過ごしください💫
(https://t.co/7JRlwzHUQB)

#KCONTACT #KCONTACT4U
#JO1 #STRANGER",2021-06-26T11:00:00.000Z,Sat Jun 26 11:00:00 +0000 2021,30456,9438,orange,Group
1583,1408442951882080258,"[#白岩瑠姫]
KCONTACT 4U Thanks🙏🏻‼️‼️
FOR JAM😙🤍

#JO1 #SHIROIWARUKI https://t.co/4rw9sslTRq",2021-06-25T15:12:21.000Z,Fri Jun 25 15:12:21 +0000 2021,39494,8560,silver,Shiroiwa Ruki
1584,1408439023316529158,"[#JO1]
#KCONTACT4U
ご視聴ありがとうございました！
JAMの皆さん早く会いたいです💙

#KCONTACT https://t.co/42NwPSNqwY",2021-06-25T14:56:45.000Z,Fri Jun 25 14:56:45 +0000 2021,24805,5911,orange,Group
1585,1408077458172153861,"MBSドラマ特区「ラブファントム」
オープニング主題歌 'Dreaming Night’
各サブスクリプションにて先行配信スタート🌙
(https://t.co/K8oX5Kmz1l)

#JO1 #STRANGER #DreamingNight",2021-06-24T15:00:01.000Z,Thu Jun 24 15:00:01 +0000 2021,24600,6487,orange,Group
1586,1408016048280915975,"日本テレビ THE突破ファイル
川尻蓮 豆原一成が出演させていただきました！

ありがとうございました！

#JO1 #川尻蓮 #豆原一成 https://t.co/roEnfgfvSt",2021-06-24T10:56:00.000Z,Thu Jun 24 10:56:00 +0000 2021,27428,5518,red,Mamehara Issei
1587,1407994829955497988,"[#佐藤景瑚]
最近表情が怖いって言われるよ！
でも僕の心はずっと笑顔だからね！😊🌈❤️🌼
みんながはっぴーでいれますように！🙏
#k5life #JO1 #SATOKEIGO https://t.co/aYHhfm9BdZ",2021-06-24T09:31:41.000Z,Thu Jun 24 09:31:41 +0000 2021,36436,7090,brown,Sato Keigo
1588,1407911487616684035,"🙋🏻‍♂️ #JO1出演情報

ー本日6/24(木)ー

⏳19:00~
日本テレビ THE突破ファイル
川尻蓮 豆原一成が出演します！

⏳20:00~ 配信開始
#GYAO! JO1 HOUSE season3 #8

#JO1 #STRANGER",2021-06-24T04:00:31.000Z,Thu Jun 24 04:00:31 +0000 2021,15126,3042,red,Mamehara Issei
1589,1407696233490124800,"[#JO1]
INIの皆さんが遊びにきてくれました！
今後ともJO1 INIの応援
よろしくお願いします🙇🏻‍♂️❤️

#JO1_INI_はじめまして　
#LAPONEエンタテイメント https://t.co/xAPIoZwBCm",2021-06-23T13:45:10.000Z,Wed Jun 23 13:45:10 +0000 2021,74660,17804,orange,Group
1590,1407689325362356225,"[#川西拓実]
JAMの皆さん誕生日を祝っていただきありがとうございます。
22歳になりました😌
皆さんの気持ちはしっかりと届いています。
本当にありがとうございます🙇‍♂️
これからも皆さんと一緒に歳をとっていける事を願っています。
愛しています。

#JO1 #KAWANISHITAKUMI https://t.co/TxAM0L9tnN",2021-06-23T13:17:43.000Z,Wed Jun 23 13:17:43 +0000 2021,46702,10346,hotpink,Kawanishi Takumi
1591,1407687383001178119,"💗🎂━━━━
HAPPY BIRTHDAY TAKUMI
　　　　　　━━━━🎂💗

#HAPPYTAKUMIDAY
#JO1 #川西拓実 #KAWANISHITAKUMI https://t.co/K0ntpDyE5T",2021-06-23T13:10:00.000Z,Wed Jun 23 13:10:00 +0000 2021,46326,12316,hotpink,Kawanishi Takumi
1592,1407684877806358536,"KCON:TACT 4U
ご視聴ありがとうございました！
JO1 LOVE JAM❤️

#KCONTACT #KCONTACT4U https://t.co/lzMJ8cTI4a",2021-06-23T13:00:03.000Z,Wed Jun 23 13:00:03 +0000 2021,34403,6867,orange,Group
1593,1407652688850939907,"[#金城碧海]
たっくん！！

お誕生日おめでとう！！！

僕からの선물は歌です！！！

#HAPPYTAKUMIDAY

#JO1 #KINJOSUKAI https://t.co/XFTCr67F9N",2021-06-23T10:52:08.000Z,Wed Jun 23 10:52:08 +0000 2021,27401,6135,hotpink,Kawanishi Takumi
1594,1407352684772986893,"💗🎂HAPPY BIRTHDAY TAKUMI🎂💗

#HAPPYTAKUMIDAY #210623_AM0
#JO1 #川西拓実 #KAWANISHITAKUMI https://t.co/sgfbfS3B2R",2021-06-22T15:00:02.000Z,Tue Jun 22 15:00:02 +0000 2021,41236,11565,hotpink,Kawanishi Takumi
1595,1407171484880154627,"JO1 FC会員限定WEBラジオ
『Jamming with JO1』更新！

今回のメンバーは…

Jamming with JO1は
JO1公式HP内 FCコンテンツ
『WEB RADIO』よりチェックして下さい！

▶️https://t.co/3SLfb2KLOq

#JO1 #STRANGER
#Jamming_with_JO1 https://t.co/z6pzFaGP2j",2021-06-22T03:00:00.000Z,Tue Jun 22 03:00:00 +0000 2021,15251,3374,orange,Group
1596,1406916314409553920,"JO1 4TH SINGLE “STRANGER""
対象店舗限定先着特典が決定！
🔗https://t.co/TVJtI354v3

#JO1 #STRANGER https://t.co/yHTg0dQWDf",2021-06-21T10:06:03.000Z,Mon Jun 21 10:06:03 +0000 2021,24944,6565,orange,Group
1597,1406914898236383240,"🪞━━━━
JO1 4TH SINGLE “STRANGER""
　　 2021.8.18 RELEASE
                                 ━━━━🪞

ARTIST PHOTO - 與那城奨

#JO1 #與那城奨 #YONASHIROSHO #STRANGER https://t.co/QDXxn3KZfz",2021-06-21T10:00:25.000Z,Mon Jun 21 10:00:25 +0000 2021,19748,4671,green,Yonashiro Sho
1598,1406914891173093376,"🪞━━━━
JO1 4TH SINGLE “STRANGER""
　　 2021.8.18 RELEASE
                                 ━━━━🪞

ARTIST PHOTO - 豆原一成

#JO1 #豆原一成 #MAMEHARAISSEI #STRANGER https://t.co/u3Bc2DzkNm",2021-06-21T10:00:23.000Z,Mon Jun 21 10:00:23 +0000 2021,20375,4854,red,Mamehara Issei
1599,1406914885552771078,"🪞━━━━
JO1 4TH SINGLE “STRANGER""
　　 2021.8.18 RELEASE
                                 ━━━━🪞

ARTIST PHOTO - 鶴房汐恩

#JO1 #鶴房汐恩 #TSURUBOSHION #STRANGER https://t.co/5UN4lPRHQ3",2021-06-21T10:00:22.000Z,Mon Jun 21 10:00:22 +0000 2021,16469,4745,gray,Tsurubo Shion
1600,1406914879320059905,"🪞━━━━
JO1 4TH SINGLE “STRANGER""
　　 2021.8.18 RELEASE
                                 ━━━━🪞

ARTIST PHOTO - 白岩瑠姫

#JO1 #白岩瑠姫 #SHIROIWARUKI #STRANGER https://t.co/fYmm15F1Pm",2021-06-21T10:00:21.000Z,Mon Jun 21 10:00:21 +0000 2021,16178,4732,silver,Shiroiwa Ruki
1601,1406914873544495115,"🪞━━━━
JO1 4TH SINGLE “STRANGER""
　　 2021.8.18 RELEASE
                                 ━━━━🪞

ARTIST PHOTO - 佐藤景瑚

#JO1 #佐藤景瑚 #SATOKEIGO #STRANGER https://t.co/DE6dSEH6FB",2021-06-21T10:00:19.000Z,Mon Jun 21 10:00:19 +0000 2021,14914,4199,brown,Sato Keigo
1602,1406914866829348865,"🪞━━━━
JO1 4TH SINGLE “STRANGER""
　　 2021.8.18 RELEASE
                                 ━━━━🪞

ARTIST PHOTO - 河野純喜

#JO1 #河野純喜 #KONOJUNKI #STRANGER https://t.co/GIOLsiNp8M",2021-06-21T10:00:18.000Z,Mon Jun 21 10:00:18 +0000 2021,15198,4486,deepskyblue,Kono Junki
1603,1406914860680572932,"🪞━━━━
JO1 4TH SINGLE “STRANGER""
　　 2021.8.18 RELEASE
                                 ━━━━🪞

ARTIST PHOTO - 金城碧海

#JO1 #金城碧海 #KINJOSUKAI #STRANGER https://t.co/YOEDwH1QlX",2021-06-21T10:00:16.000Z,Mon Jun 21 10:00:16 +0000 2021,13077,3783,black,Kinjo Sukai
1604,1406914853357330433,"🪞━━━━
JO1 4TH SINGLE “STRANGER""
　　 2021.8.18 RELEASE
                                 ━━━━🪞

ARTIST PHOTO - 木全翔也

#JO1 #木全翔也 #KIMATASYOYA #STRANGER https://t.co/49q74wanec",2021-06-21T10:00:14.000Z,Mon Jun 21 10:00:14 +0000 2021,13973,4052,purple,Kimata Syoya
1605,1406914847334223885,"🪞━━━━
JO1 4TH SINGLE “STRANGER""
　　 2021.8.18 RELEASE
                                 ━━━━🪞

ARTIST PHOTO - 川西拓実

#JO1 #川西拓実 #KAWANISHITAKUMI #STRANGER https://t.co/Q129hx8apE",2021-06-21T10:00:13.000Z,Mon Jun 21 10:00:13 +0000 2021,16571,4933,hotpink,Kawanishi Takumi
1606,1406914841357422595,"🪞━━━━
JO1 4TH SINGLE “STRANGER""
　　 2021.8.18 RELEASE
                                 ━━━━🪞

ARTIST PHOTO - 川尻蓮

#JO1 #川尻蓮 #KAWASHIRIREN #STRANGER https://t.co/OHO3M03zig",2021-06-21T10:00:12.000Z,Mon Jun 21 10:00:12 +0000 2021,14529,4503,darkblue,Kawashiri Ren
